FID_1（网格编号）,FID_1_1,FID_1_1_1,Id,Are,Count_,Count_1,Count_2,,是否商业,工作2/住宅3,其他0,,FINAL 1商业 2工作 3住宅 0其他,,OBJECTID,FID_,COUNT,AREA,MEAN（人口密度）,
5880,5880,5880,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
5881,5881,5881,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
5882,5882,5882,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
5883,5883,5883,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
5884,5884,5884,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
5885,5885,5885,0,1000000,0,0,0,,0,3,0,,0,,5430,5885,2,1509575.081,1035.554993,3.77541E-05
5886,5886,5886,0,1000000,0,0,0,,0,3,0,,0,,5431,5886,1,754787.5404,994.7778931,3.62675E-05
5887,5887,5887,0,1000000,0,0,0,,0,3,0,,0,,5432,5887,1,754787.5404,884.3592529,3.22419E-05
5888,5888,5888,0,1000000,0,0,0,,0,3,0,,0,,5433,5888,1,754787.5404,253.1293945,9.22856E-06
5889,5889,5889,0,1000000,0,0,0,,0,3,0,,0,,5434,5889,1,754787.5404,243.5435333,8.87908E-06
5890,5890,5890,0,1000000,0,0,0,,0,3,0,,0,,5435,5890,1,754787.5404,243.5435333,8.87908E-06
5891,5891,5891,0,1000000,0,0,0,,0,3,0,,0,,5436,5891,1,754787.5404,243.5435181,8.87908E-06
5892,5892,5892,0,1000000,0,0,1,,0,2,2,,2,,5437,5892,2,1509575.081,243.5435257,8.87908E-06
5893,5893,5893,0,1000000,0,0,0,,0,3,0,,0,,5438,5893,1,754787.5404,243.5435181,8.87908E-06
5894,5894,5894,0,1000000,1,0,2,,0,2,2,,2,,5439,5894,1,754787.5404,243.5435181,8.87908E-06
5895,5895,5895,0,1000000,0,0,1,,0,2,2,,2,,5440,5895,1,754787.5404,243.5435333,8.87908E-06
5896,5896,5896,0,1000000,0,0,0,,0,3,0,,0,,5441,5896,1,754787.5404,243.5435181,8.87908E-06
5897,5897,5897,0,1000000,0,0,0,,0,3,0,,0,,5442,5897,1,754787.5404,243.5435333,8.87908E-06
5898,5898,5898,0,1000000,0,0,0,,0,3,0,,0,,5443,5898,1,754787.5404,243.5435181,8.87908E-06
5899,5899,5899,0,1000000,0,0,0,,0,3,0,,0,,5444,5899,2,1509575.081,243.5435257,8.87908E-06
5900,5900,5900,0,1000000,0,0,0,,0,3,0,,0,,5445,5900,1,754787.5404,243.5435181,8.87908E-06
5901,5901,5901,0,1000000,0,0,0,,0,3,0,,0,,5446,5901,1,754787.5404,243.5435181,8.87908E-06
5902,5902,5902,0,1000000,0,0,0,,0,3,0,,0,,5447,5902,1,754787.5404,243.5435333,8.87908E-06
5903,5903,5903,0,1000000,0,0,0,,0,3,0,,0,,5448,5903,1,754787.5404,243.5435181,8.87908E-06
5904,5904,5904,0,1000000,0,0,0,,0,3,0,,0,,5449,5904,1,754787.5404,243.5435181,8.87908E-06
5905,5905,5905,0,1000000,0,0,0,,0,3,0,,0,,5450,5905,2,1509575.081,243.5435257,8.87908E-06
5906,5906,5906,0,1000000,0,0,0,,0,3,0,,0,,5451,5906,1,754787.5404,243.5435333,8.87908E-06
5907,5907,5907,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
5908,5908,5908,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
5909,5909,5909,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
5910,5910,5910,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
5911,5911,5911,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
5912,5912,5912,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
5913,5913,5913,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
5914,5914,5914,0,1000000,0,0,0,,0,3,0,,0,,5452,5914,1,754787.5404,1035.554932,3.77541E-05
5915,5915,5915,0,1000000,0,0,0,,0,3,0,,0,,5453,5915,1,754787.5404,1035.554932,3.77541E-05
5916,5916,5916,0,1000000,0,0,0,,0,3,0,,0,,5454,5916,2,1509575.081,1025.305817,3.73805E-05
5917,5917,5917,0,1000000,0,0,0,,0,3,0,,0,,5455,5917,1,754787.5404,961.3474731,3.50487E-05
5918,5918,5918,0,1000000,0,0,0,,0,3,0,,0,,5456,5918,1,754787.5404,898.3901367,3.27534E-05
5919,5919,5919,0,1000000,0,0,0,,0,3,0,,0,,5457,5919,1,754787.5404,688.3531494,2.50959E-05
5920,5920,5920,0,1000000,0,0,0,,0,3,0,,0,,5458,5920,1,754787.5404,451.8450317,1.64733E-05
5921,5921,5921,0,1000000,0,0,0,,0,3,0,,0,,5459,5921,1,754787.5404,243.5435181,8.87908E-06
5922,5922,5922,0,1000000,0,0,0,,0,3,0,,0,,5460,5922,1,754787.5404,243.5435333,8.87908E-06
5923,5923,5923,0,1000000,1,3,7,,1,1,1,,1,,5461,5923,2,1509575.081,243.5435257,8.87908E-06
5924,5924,5924,0,1000000,0,0,0,,0,3,0,,0,,5462,5924,1,754787.5404,243.5435181,8.87908E-06
5925,5925,5925,0,1000000,0,0,0,,0,3,0,,0,,5463,5925,1,754787.5404,243.5435181,8.87908E-06
5926,5926,5926,0,1000000,0,0,0,,0,3,0,,0,,5464,5926,1,754787.5404,243.5435181,8.87908E-06
5927,5927,5927,0,1000000,0,0,0,,0,3,0,,0,,5465,5927,1,754787.5404,243.5435181,8.87908E-06
5928,5928,5928,0,1000000,0,0,0,,0,3,0,,0,,5466,5928,1,754787.5404,243.5435181,8.87908E-06
5929,5929,5929,0,1000000,0,0,0,,0,3,0,,0,,5467,5929,1,754787.5404,243.5435181,8.87908E-06
5930,5930,5930,0,1000000,0,0,0,,0,3,0,,0,,5468,5930,2,1509575.081,243.5435257,8.87908E-06
5931,5931,5931,0,1000000,0,0,0,,0,3,0,,0,,5469,5931,1,754787.5404,243.5435181,8.87908E-06
5932,5932,5932,0,1000000,0,0,0,,0,3,0,,0,,5470,5932,1,754787.5404,243.5435181,8.87908E-06
5933,5933,5933,0,1000000,0,0,0,,0,3,0,,0,,5471,5933,1,754787.5404,243.5435181,8.87908E-06
5934,5934,5934,0,1000000,0,0,0,,0,3,0,,0,,5472,5934,1,754787.5404,243.5435181,8.87908E-06
5935,5935,5935,0,1000000,0,0,0,,0,3,0,,0,,5473,5935,1,754787.5404,243.5435181,8.87908E-06
5936,5936,5936,0,1000000,0,0,0,,0,3,0,,0,,5474,5936,2,1509575.081,243.5435257,8.87908E-06
5937,5937,5937,0,1000000,0,0,0,,0,3,0,,0,,5475,5937,1,754787.5404,243.5435333,8.87908E-06
5938,5938,5938,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
5939,5939,5939,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
5940,5940,5940,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
5941,5941,5941,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
5942,5942,5942,0,1000000,0,0,0,,0,3,0,,0,,5476,5942,1,754787.5404,1035.554932,3.77541E-05
5943,5943,5943,0,1000000,0,0,0,,0,3,0,,0,,5477,5943,1,754787.5404,1035.554932,3.77541E-05
5944,5944,5944,0,1000000,0,0,0,,0,3,0,,0,,5478,5944,1,754787.5404,1035.554932,3.77541E-05
5945,5945,5945,0,1000000,0,0,0,,0,3,0,,0,,5479,5945,1,754787.5404,1035.554932,3.77541E-05
5946,5946,5946,0,1000000,0,0,0,,0,3,0,,0,,5480,5946,2,1509575.081,1014.816742,3.69981E-05
5947,5947,5947,0,1000000,0,0,0,,0,3,0,,0,,5481,5947,1,754787.5404,898.3901367,3.27534E-05
5948,5948,5948,0,1000000,0,0,0,,0,3,0,,0,,5482,5948,1,754787.5404,898.3901367,3.27534E-05
5949,5949,5949,0,1000000,1,0,0,,0,3,3,,3,,5483,5949,1,754787.5404,898.3900757,3.27534E-05
5950,5950,5950,0,1000000,0,0,0,,0,3,0,,0,,5484,5950,1,754787.5404,802.0942993,2.92427E-05
5951,5951,5951,0,1000000,0,0,1,,0,2,2,,2,,5485,5951,1,754787.5404,243.5435181,8.87908E-06
5952,5952,5952,0,1000000,0,0,0,,0,3,0,,0,,5486,5952,1,754787.5404,243.5435181,8.87908E-06
5953,5953,5953,0,1000000,0,0,1,,0,2,2,,2,,5487,5953,2,1509575.081,243.5435181,8.87908E-06
5954,5954,5954,0,1000000,0,0,0,,0,3,0,,0,,5488,5954,1,754787.5404,243.5435181,8.87908E-06
5955,5955,5955,0,1000000,0,0,0,,0,3,0,,0,,5489,5955,1,754787.5404,243.5435181,8.87908E-06
5956,5956,5956,0,1000000,0,0,0,,0,3,0,,0,,5490,5956,1,754787.5404,243.5435181,8.87908E-06
5957,5957,5957,0,1000000,1,0,0,,0,3,3,,3,,5491,5957,1,754787.5404,243.5435181,8.87908E-06
5958,5958,5958,0,1000000,0,0,0,,0,3,0,,0,,5492,5958,1,754787.5404,243.5435181,8.87908E-06
5959,5959,5959,0,1000000,0,0,0,,0,3,0,,0,,5493,5959,1,754787.5404,243.5435181,8.87908E-06
5960,5960,5960,0,1000000,0,0,0,,0,3,0,,0,,5494,5960,2,1509575.081,243.5435181,8.87908E-06
5961,5961,5961,0,1000000,0,0,0,,0,3,0,,0,,5495,5961,1,754787.5404,243.5435181,8.87908E-06
5962,5962,5962,0,1000000,0,0,0,,0,3,0,,0,,5496,5962,1,754787.5404,243.5435181,8.87908E-06
5963,5963,5963,0,1000000,0,0,0,,0,3,0,,0,,5497,5963,1,754787.5404,243.5435181,8.87908E-06
5964,5964,5964,0,1000000,0,0,0,,0,3,0,,0,,5498,5964,1,754787.5404,243.5435181,8.87908E-06
5965,5965,5965,0,1000000,0,0,0,,0,3,0,,0,,5499,5965,1,754787.5404,243.5435181,8.87908E-06
5966,5966,5966,0,1000000,0,0,0,,0,3,0,,0,,5500,5966,2,1509575.081,243.5435257,8.87908E-06
5967,5967,5967,0,1000000,0,0,0,,0,3,0,,0,,5501,5967,1,754787.5404,243.5435181,8.87908E-06
5968,5968,5968,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
5969,5969,5969,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
5970,5970,5970,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
5971,5971,5971,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
5972,5972,5972,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
5973,5973,5973,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
5974,5974,5974,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
5975,5975,5975,0,1000000,0,0,0,,0,3,0,,0,,5502,5975,2,1509575.081,1234.614807,4.50114E-05
5976,5976,5976,0,1000000,0,0,0,,0,3,0,,0,,5503,5976,1,754787.5404,1112.436523,4.05571E-05
5977,5977,5977,0,1000000,0,0,0,,0,3,0,,0,,5504,5977,1,754787.5404,1035.554932,3.77541E-05
5978,5978,5978,0,1000000,0,0,0,,0,3,0,,0,,5505,5978,1,754787.5404,1035.554932,3.77541E-05
5979,5979,5979,0,1000000,0,0,0,,0,3,0,,0,,5506,5979,1,754787.5404,1035.554932,3.77541E-05
5980,5980,5980,0,1000000,0,0,0,,0,3,0,,0,,5507,5980,1,754787.5404,1035.554932,3.77541E-05
5981,5981,5981,0,1000000,0,0,0,,0,3,0,,0,,5508,5981,2,1509575.081,1024.606415,3.7355E-05
5982,5982,5982,0,1000000,0,0,0,,0,3,0,,0,,5509,5982,1,754787.5404,898.3901367,3.27534E-05
5983,5983,5983,0,1000000,0,0,0,,0,3,0,,0,,5510,5983,1,754787.5404,898.3900757,3.27534E-05
5984,5984,5984,0,1000000,0,0,0,,0,3,0,,0,,5511,5984,1,754787.5404,898.3900757,3.27534E-05
5985,5985,5985,0,1000000,1,0,0,,0,3,3,,3,,5512,5985,1,754787.5404,887.9581909,3.23731E-05
5986,5986,5986,0,1000000,0,0,0,,0,3,0,,0,,5513,5986,1,754787.5404,256.6495667,9.3569E-06
5987,5987,5987,0,1000000,0,0,0,,0,3,0,,0,,5514,5987,1,754787.5404,243.5435333,8.87908E-06
5988,5988,5988,0,1000000,0,0,0,,0,3,0,,0,,5515,5988,2,1509575.081,243.5435333,8.87908E-06
5989,5989,5989,0,1000000,0,0,1,,0,2,2,,2,,5516,5989,1,754787.5404,243.5435181,8.87908E-06
5990,5990,5990,0,1000000,0,0,0,,0,3,0,,0,,5517,5990,1,754787.5404,243.5435028,8.87908E-06
5991,5991,5991,0,1000000,0,0,0,,0,3,0,,0,,5518,5991,1,754787.5404,243.5435181,8.87908E-06
5992,5992,5992,0,1000000,0,0,0,,0,3,0,,0,,5519,5992,1,754787.5404,243.5435028,8.87908E-06
5993,5993,5993,0,1000000,0,0,0,,0,3,0,,0,,5520,5993,1,754787.5404,243.5435333,8.87908E-06
5994,5994,5994,0,1000000,0,0,0,,0,3,0,,0,,5521,5994,1,754787.5404,243.5435333,8.87908E-06
5995,5995,5995,0,1000000,0,0,0,,0,3,0,,0,,5522,5995,2,1509575.081,243.5435257,8.87908E-06
5996,5996,5996,0,1000000,0,0,0,,0,3,0,,0,,5523,5996,1,754787.5404,243.5435181,8.87908E-06
5997,5997,5997,0,1000000,0,0,0,,0,3,0,,0,,5524,5997,1,754787.5404,243.5435181,8.87908E-06
5998,5998,5998,0,1000000,1,0,0,,0,3,3,,3,,5525,5998,1,754787.5404,243.5435181,8.87908E-06
5999,5999,5999,0,1000000,0,0,0,,0,3,0,,0,,5526,5999,1,754787.5404,243.5435181,8.87908E-06
6000,6000,6000,0,1000000,0,0,0,,0,3,0,,0,,5527,6000,1,754787.5404,243.5435181,8.87908E-06
6001,6001,6001,0,1000000,0,0,0,,0,3,0,,0,,5528,6001,2,1509575.081,243.5435257,8.87908E-06
6002,6002,6002,0,1000000,0,0,0,,0,3,0,,0,,5529,6002,1,754787.5404,243.5435181,8.87908E-06
6003,6003,6003,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
6004,6004,6004,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
6005,6005,6005,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
6006,6006,6006,0,1000000,0,0,0,,0,3,0,,0,,5530,6006,1,754787.5404,1234.614746,4.50114E-05
6007,6007,6007,0,1000000,2,0,0,,0,3,3,,3,,5531,6007,1,754787.5404,1234.614746,4.50114E-05
6008,6008,6008,0,1000000,0,0,0,,0,3,0,,0,,5532,6008,1,754787.5404,1234.614746,4.50114E-05
6009,6009,6009,0,1000000,0,0,0,,0,3,0,,0,,5533,6009,1,754787.5404,1234.614868,4.50114E-05
6010,6010,6010,0,1000000,0,0,0,,0,3,0,,0,,5534,6010,1,754787.5404,1234.614746,4.50114E-05
6011,6011,6011,0,1000000,0,0,0,,0,3,0,,0,,5535,6011,1,754787.5404,1234.614868,4.50114E-05
6012,6012,6012,0,1000000,0,0,0,,0,3,0,,0,,5536,6012,1,754787.5404,1234.614746,4.50114E-05
6013,6013,6013,0,1000000,0,0,0,,0,3,0,,0,,5537,6013,2,1509575.081,1234.614807,4.50114E-05
6014,6014,6014,0,1000000,0,0,0,,0,3,0,,0,,5538,6014,1,754787.5404,1196.560669,4.36241E-05
6015,6015,6015,0,1000000,0,0,0,,0,3,0,,0,,5539,6015,1,754787.5404,1151.545166,4.19829E-05
6016,6016,6016,0,1000000,0,0,0,,0,3,0,,0,,5540,6016,1,754787.5404,1035.554932,3.77541E-05
6017,6017,6017,0,1000000,0,0,1,,0,2,2,,2,,5541,6017,1,754787.5404,1035.554932,3.77541E-05
6018,6018,6018,0,1000000,1,0,4,,0,2,2,,2,,5542,6018,1,754787.5404,1035.554932,3.77541E-05
6019,6019,6019,0,1000000,0,0,0,,0,3,0,,0,,5543,6019,2,1509575.081,1024.302551,3.73439E-05
6020,6020,6020,0,1000000,0,0,0,,0,3,0,,0,,5544,6020,1,754787.5404,898.8189697,3.2769E-05
6021,6021,6021,0,1000000,0,0,2,,0,2,2,,2,,5545,6021,1,754787.5404,898.3900757,3.27534E-05
6022,6022,6022,0,1000000,0,0,1,,0,2,2,,2,,5546,6022,1,754787.5404,898.3900757,3.27534E-05
6023,6023,6023,0,1000000,0,0,1,,0,2,2,,2,,5547,6023,1,754787.5404,898.3901367,3.27534E-05
6024,6024,6024,0,1000000,0,0,0,,0,3,0,,0,,5548,6024,1,754787.5404,733.9372559,2.67578E-05
6025,6025,6025,0,1000000,0,0,0,,0,3,0,,0,,5549,6025,1,754787.5404,477.0325928,1.73916E-05
6026,6026,6026,0,1000000,0,0,1,,0,2,2,,2,,5550,6026,2,1509575.081,243.5435181,8.87908E-06
6027,6027,6027,0,1000000,0,0,0,,0,3,0,,0,,5551,6027,1,754787.5404,243.5435181,8.87908E-06
6028,6028,6028,0,1000000,0,0,2,,0,2,2,,2,,5552,6028,1,754787.5404,243.5435181,8.87908E-06
6029,6029,6029,0,1000000,6,0,1,,0,3,3,,3,,5553,6029,1,754787.5404,243.5435181,8.87908E-06
6030,6030,6030,0,1000000,3,0,1,,0,3,3,,3,,5554,6030,1,754787.5404,243.5435181,8.87908E-06
6031,6031,6031,0,1000000,0,0,0,,0,3,0,,0,,5555,6031,1,754787.5404,243.5435333,8.87908E-06
6032,6032,6032,0,1000000,1,0,0,,0,3,3,,3,,5556,6032,1,754787.5404,243.5435333,8.87908E-06
6033,6033,6033,0,1000000,0,0,0,,0,3,0,,0,,5557,6033,2,1509575.081,243.5435257,8.87908E-06
6034,6034,6034,0,1000000,0,0,0,,0,3,0,,0,,5558,6034,1,754787.5404,243.5435028,8.87908E-06
6035,6035,6035,0,1000000,0,0,0,,0,3,0,,0,,5559,6035,1,754787.5404,243.5435181,8.87908E-06
6036,6036,6036,0,1000000,0,0,0,,0,3,0,,0,,5560,6036,1,754787.5404,243.5435333,8.87908E-06
6037,6037,6037,0,1000000,0,0,0,,0,3,0,,0,,5561,6037,1,754787.5404,243.5435181,8.87908E-06
6038,6038,6038,0,1000000,0,0,0,,0,3,0,,0,,5562,6038,1,754787.5404,243.5435028,8.87908E-06
6039,6039,6039,0,1000000,0,0,0,,0,3,0,,0,,5563,6039,2,1509575.081,243.5435104,8.87908E-06
6040,6040,6040,0,1000000,0,0,0,,0,3,0,,0,,5564,6040,1,754787.5404,243.5435333,8.87908E-06
6041,6041,6041,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
6042,6042,6042,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
6043,6043,6043,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
6044,6044,6044,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
6045,6045,6045,0,1000000,0,0,0,,0,3,0,,0,,5565,6045,1,754787.5404,806.9271851,2.94188E-05
6046,6046,6046,0,1000000,0,0,0,,0,3,0,,0,,5566,6046,2,1509575.081,1234.614746,4.50114E-05
6047,6047,6047,0,1000000,2,0,5,,0,2,2,,2,,5567,6047,1,754787.5404,1234.614746,4.50114E-05
6048,6048,6048,0,1000000,5,0,10,,0,2,2,,2,,5568,6048,1,754787.5404,1234.614746,4.50114E-05
6049,6049,6049,0,1000000,0,0,0,,0,3,0,,0,,5569,6049,1,754787.5404,1234.614746,4.50114E-05
6050,6050,6050,0,1000000,1,0,0,,0,3,3,,3,,5570,6050,1,754787.5404,1234.614746,4.50114E-05
6051,6051,6051,0,1000000,0,0,0,,0,3,0,,0,,5571,6051,1,754787.5404,1234.614746,4.50114E-05
6052,6052,6052,0,1000000,0,0,0,,0,3,0,,0,,5572,6052,1,754787.5404,1234.614746,4.50114E-05
6053,6053,6053,0,1000000,0,0,0,,0,3,0,,0,,5573,6053,2,1509575.081,1234.614746,4.50114E-05
6054,6054,6054,0,1000000,0,0,2,,0,2,2,,2,,5574,6054,1,754787.5404,1234.614746,4.50114E-05
6055,6055,6055,0,1000000,0,0,0,,0,3,0,,0,,5575,6055,1,754787.5404,1226.219238,4.47053E-05
6056,6056,6056,0,1000000,0,0,0,,0,3,0,,0,,5576,6056,1,754787.5404,1036.304443,3.77815E-05
6057,6057,6057,0,1000000,0,0,0,,0,3,0,,0,,5577,6057,1,754787.5404,1035.555054,3.77541E-05
6058,6058,6058,0,1000000,0,0,0,,0,3,0,,0,,5578,6058,1,754787.5404,1035.555054,3.77541E-05
6059,6059,6059,0,1000000,0,0,0,,0,3,0,,0,,5579,6059,2,1509575.081,955.6473999,3.48409E-05
6060,6060,6060,0,1000000,0,0,0,,0,3,0,,0,,5580,6060,1,754787.5404,898.3900757,3.27534E-05
6061,6061,6061,0,1000000,0,0,2,,0,2,2,,2,,5581,6061,1,754787.5404,898.3901367,3.27534E-05
6062,6062,6062,0,1000000,0,0,1,,0,2,2,,2,,5582,6062,1,754787.5404,898.3901367,3.27534E-05
6063,6063,6063,0,1000000,0,0,0,,0,3,0,,0,,5583,6063,1,754787.5404,898.3900757,3.27534E-05
6064,6064,6064,0,1000000,0,0,0,,0,3,0,,0,,5584,6064,1,754787.5404,898.3901367,3.27534E-05
6065,6065,6065,0,1000000,0,0,0,,0,3,0,,0,,5585,6065,1,754787.5404,624.624939,2.27725E-05
6066,6066,6066,0,1000000,0,0,0,,0,3,0,,0,,5586,6066,2,1509575.081,243.5435257,8.87908E-06
6067,6067,6067,0,1000000,0,0,0,,0,3,0,,0,,5587,6067,1,754787.5404,243.5435181,8.87908E-06
6068,6068,6068,0,1000000,1,0,0,,0,3,3,,3,,5588,6068,1,754787.5404,243.5435181,8.87908E-06
6069,6069,6069,0,1000000,1,0,0,,0,3,3,,3,,5589,6069,1,754787.5404,243.5435181,8.87908E-06
6070,6070,6070,0,1000000,0,0,1,,0,2,2,,2,,5590,6070,1,754787.5404,243.5435181,8.87908E-06
6071,6071,6071,0,1000000,0,0,0,,0,3,0,,0,,5591,6071,1,754787.5404,243.5435181,8.87908E-06
6072,6072,6072,0,1000000,2,0,1,,0,3,3,,3,,5592,6072,1,754787.5404,243.5435181,8.87908E-06
6073,6073,6073,0,1000000,1,0,3,,0,2,2,,2,,5593,6073,2,1509575.081,243.5435181,8.87908E-06
6074,6074,6074,0,1000000,0,0,0,,0,3,0,,0,,5594,6074,1,754787.5404,243.5435181,8.87908E-06
6075,6075,6075,0,1000000,0,0,0,,0,3,0,,0,,5595,6075,1,754787.5404,243.5435181,8.87908E-06
6076,6076,6076,0,1000000,0,0,0,,0,3,0,,0,,5596,6076,1,754787.5404,243.5435181,8.87908E-06
6077,6077,6077,0,1000000,0,0,0,,0,3,0,,0,,5597,6077,1,754787.5404,243.5435181,8.87908E-06
6078,6078,6078,0,1000000,0,0,0,,0,3,0,,0,,5598,6078,1,754787.5404,243.5435181,8.87908E-06
6079,6079,6079,0,1000000,0,0,0,,0,3,0,,0,,5599,6079,2,1509575.081,243.5435181,8.87908E-06
6080,6080,6080,0,1000000,0,0,0,,0,3,0,,0,,5600,6080,1,754787.5404,243.5435181,8.87908E-06
6081,6081,6081,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
6082,6082,6082,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
6083,6083,6083,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
6084,6084,6084,0,1000000,0,0,0,,0,3,0,,0,,5601,6084,1,754787.5404,771.2369385,2.81177E-05
6085,6085,6085,0,1000000,0,0,0,,0,3,0,,0,,5602,6085,1,754787.5404,771.2369385,2.81177E-05
6086,6086,6086,0,1000000,0,0,0,,0,3,0,,0,,5603,6086,2,1509575.081,771.2369385,2.81177E-05
6087,6087,6087,0,1000000,0,0,0,,0,3,0,,0,,5604,6087,2,1509575.081,920.6789551,3.3566E-05
6088,6088,6088,0,1000000,0,0,0,,0,3,0,,0,,5605,6088,4,3019150.162,1120.962601,4.08679E-05
6089,6089,6089,0,1000000,0,0,0,,0,3,0,,0,,5606,6089,2,1509575.081,1234.614807,4.50114E-05
6090,6090,6090,0,1000000,11,0,9,,0,3,3,,3,,5607,6090,2,1509575.081,1234.614746,4.50114E-05
6091,6091,6091,0,1000000,5,0,2,,0,3,3,,3,,5608,6091,2,1509575.081,1234.614746,4.50114E-05
6092,6092,6092,0,1000000,0,0,0,,0,3,0,,0,,5609,6092,2,1509575.081,1234.614807,4.50114E-05
6093,6093,6093,0,1000000,0,0,0,,0,3,0,,0,,5610,6093,2,1509575.081,1234.614807,4.50114E-05
6094,6094,6094,0,1000000,0,0,0,,0,3,0,,0,,5611,6094,2,1509575.081,1234.614807,4.50114E-05
6095,6095,6095,0,1000000,0,0,0,,0,3,0,,0,,5612,6095,4,3019150.162,1234.614746,4.50114E-05
6096,6096,6096,0,1000000,2,0,2,,0,3,3,,3,,5613,6096,2,1509575.081,1234.614807,4.50114E-05
6097,6097,6097,0,1000000,0,0,0,,0,3,0,,0,,5614,6097,2,1509575.081,1234.614746,4.50114E-05
6098,6098,6098,0,1000000,0,0,0,,0,3,0,,0,,5615,6098,2,1509575.081,966.7286377,3.52449E-05
6099,6099,6099,0,1000000,0,0,0,,0,3,0,,0,,5616,6099,2,1509575.081,871.4169312,3.177E-05
6100,6100,6100,0,1000000,0,0,0,,0,3,0,,0,,5617,6100,2,1509575.081,878.6946411,3.20353E-05
6101,6101,6101,0,1000000,0,0,0,,0,3,0,,0,,5618,6101,4,3019150.162,970.3280334,3.53761E-05
6102,6102,6102,0,1000000,0,0,0,,0,3,0,,0,,5619,6102,2,1509575.081,898.3901367,3.27534E-05
6103,6103,6103,0,1000000,0,0,0,,0,3,0,,0,,5620,6103,2,1509575.081,898.3900757,3.27534E-05
6104,6104,6104,0,1000000,0,0,0,,0,3,0,,0,,5621,6104,2,1509575.081,898.3901367,3.27534E-05
6105,6105,6105,0,1000000,0,0,0,,0,3,0,,0,,5622,6105,2,1509575.081,898.3901367,3.27534E-05
6106,6106,6106,0,1000000,0,0,0,,0,3,0,,0,,5623,6106,2,1509575.081,898.3901062,3.27534E-05
6107,6107,6107,0,1000000,0,0,0,,0,3,0,,0,,5624,6107,2,1509575.081,671.6005554,2.44851E-05
6108,6108,6108,0,1000000,0,0,0,,0,3,0,,0,,5625,6108,4,3019150.162,243.5435219,8.87908E-06
6109,6109,6109,0,1000000,0,0,0,,0,3,0,,0,,5626,6109,2,1509575.081,243.5435257,8.87908E-06
6110,6110,6110,0,1000000,0,0,0,,0,3,0,,0,,5627,6110,2,1509575.081,243.5435257,8.87908E-06
6111,6111,6111,0,1000000,0,0,0,,0,3,0,,0,,5628,6111,2,1509575.081,243.5435257,8.87908E-06
6112,6112,6112,0,1000000,0,0,0,,0,3,0,,0,,5629,6112,2,1509575.081,243.5435181,8.87908E-06
6113,6113,6113,0,1000000,0,0,0,,0,3,0,,0,,5630,6113,2,1509575.081,243.5435257,8.87908E-06
6114,6114,6114,0,1000000,0,0,0,,0,3,0,,0,,5631,6114,2,1509575.081,243.5435257,8.87908E-06
6115,6115,6115,0,1000000,0,0,0,,0,3,0,,0,,5632,6115,4,3019150.162,243.5435257,8.87908E-06
6116,6116,6116,0,1000000,0,0,0,,0,3,0,,0,,5633,6116,2,1509575.081,243.5435181,8.87908E-06
6117,6117,6117,0,1000000,0,0,0,,0,3,0,,0,,5634,6117,2,1509575.081,243.5435257,8.87908E-06
6118,6118,6118,0,1000000,0,0,0,,0,3,0,,0,,5635,6118,2,1509575.081,243.5435181,8.87908E-06
6119,6119,6119,0,1000000,0,0,0,,0,3,0,,0,,5636,6119,2,1509575.081,243.5435257,8.87908E-06
